Item	Word	Semantic_Output	Error_Score	Correct
4322	seep	seep	0.0995	1
4323	seeped	seeped	0.1229	1
4324	seeps	seep	2.5004	0
4325	seer	seer	0.2735	1
4326	seers	seers	0.0161	1
4327	sees	sees	0.0451	1
4328	seize	seize	0.0174	1
4329	seized	seized	0.0007	1
4330	self	self	0.0122	1
4331	sell	sell	0.0003	1
4332	sells	sells	0.0032	1
4333	selves	selves	0.00719999999999999	1
4334	sen	sen	0.0206	1
4335	send	send	0.0001	1
4336	sends	sends	0.006	1
4337	sens	sens	0.0112	1
4338	sense	sense	0.0039	1
4339	sent	sent	0.0002	1
4340	serf	serf	0.4871	1
4341	serfs	serfs	0.1777	1
4342	serge	serge	3.0118	1
4343	serve	serve	0	1
4344	served	served	0	1
4345	serves	serves	0.0001	1
4346	set	set	0	1
4347	set	set	0.0005	1
4348	sets	sets	0	1
4349	sew	sew	0.0331	1
4350	sewed	sewed	0.0361	1
4351	sews	sews	0.0754	1
4352	sex	sex	0.0004	1
4353	shack	shack	2.5411	1
4354	shacks	shacks	0.3119	1
4355	shad	shad	0.0084	1
4356	shade	shade	0.2905	1
4357	shades	shades	0.0394	1
4358	shads	shads	0.0865	1
4359	shaft	shaft	0.0017	1
4360	shafts	shafts	0.0016	1
4361	shag	shag	0.033	1
4362	shags	shags	0.0044	1
4363	shah	shah	0.1963	1
4364	shahs	shah	0.5954	0
4365	shake	shake	0.0039	1
4366	shakes	shake	0.5189	0
4367	shale	shale	0.0278	1
4368	shales	shales	0.0727	1
4369	shall	shall	0	1
4370	sham	sham	0.0538	1
4371	shame	shame	0.00559999999999999	1
4372	shames	shames	0.4195	1
4373	shams	shams	0.0556	1
4374	shank	shank	0.467	1
4375	shanks	shanks	0.5799	1
4376	shape	shape	0.0004	1
4377	shapes	shapes	0.0002	1
4378	shard	shard	1.1129	1
4379	shards	shards	1.0921	1
4380	share	share	0.0001	1
4381	shared	shared	0.0075	1
4382	shares	shares	0.0001	1
4383	shark	shark	0.0056	1
4384	sharks	sharks	0.095	1
4385	sharp	sharp	0.0016	1
4386	shave	shave	0.0152	1
4387	shaved	shaved	0.0008	1
4388	shaves	shaves	0.0157	1
4389	shawl	shawl	2.2885	1
4390	shawls	shawls	8.7384	1
4391	she	she	0.0006	1
4392	sheaf	sheaf	0.0149	1
4393	sheafs	sheafs	0.0744	1
4394	shear	shear	0.7636	1
4395	shears	shears	0.0039	1
4396	sheath	sheath	0.1386	1
4397	sheathe	sheath	8.031	0
4398	sheaths	sheaths	0.8753	1
4399	shed	shed	0	1
4400	shed	shed	0.0004	1
4401	sheds	sheds	0.0305	1
4402	sheen	sheen	0.0002	1
4403	sheens	sheens	0.0015	1
4404	sheep	sheep	0.0344	1
4405	sheep	sheep	0.4169	1
4406	sheer	sheer	0.0576	1
4407	sheet	sheet	0.1302	1
4408	sheets	sheets	0.0083	1
4409	sheik	sheik	0.0319	1
4410	sheiks	sheik	0.469	0
4411	shelf	shelf	0.0002	1
4412	shell	shell	0.0149	1
4413	shells	shells	0.0013	1
4414	shelve	shelf	10.3687	0
4415	shelves	shelves	0.0017	1
4416	sherd	sherd	0.0553	1
4417	shew	shew	0.2772	1
4418	shield	shield	0.0009	1
4419	shields	shields	0.0003	1
4420	shift	shift	0.0005	1
4421	shifts	shifts	0.0002	1
4422	shin	shin	0.5389	1
4423	shine	shine	0.5576	1
4424	shines	shines	0.0291	1
4425	shins	shins	0.3376	1
4426	ship	ship	0.0002	1
4427	ships	ships	0.0002	1
4428	shire	shire	0.003	1
4429	shires	shires	0.0016	1
4430	shirk	shirk	0.0359	1
4431	shirked	shirked	0.0036	1
4432	shirks	shirks	0.0219	1
4433	shirr	alms	4.5083	0
4434	shirt	shirt	0.1385	1
4435	shirts	shirts	0.0453	1
4436	shit	shit	0.0012	1
4437	shits	shits	0.1037	1
4438	shoal	shoal	0.0497	1
4439	shoals	shoals	0.212	1
4440	shoat	shoat	0.00410000000000001	1
4441	shoats	shoats	0.0036	1
4442	shock	shock	0	1
4443	shocks	shocks	0.0002	1
4444	shoe	shoe	0.0016	1
4445	shoes	shoes	0.0003	1
4446	shone	shone	1.2566	1
4447	shoo	alms	6.598	0
4448	shook	shook	0.0291	1
4449	shoot	shoot	0.1826	1
4450	shoots	shoot	2.3912	0
4451	shop	shop	0.0002	1
4452	shops	shops	0.0003	1
4453	shore	shore	0.0002	1
4454	shores	shores	0.0029	1
4455	short	short	0.0016	1
4456	shot	shot	0.0188	1
4457	should	should	0.0004	1
4458	shout	shout	0.0934	1
4459	shouts	shouts	0.0204	1
4460	shove	shove	0.0021	1
4461	shoved	shoved	0.0002	1
4462	shoves	shoves	0.028	1
4463	show	show	0.0529	1
4464	showed	showed	0.0065	1
4465	shows	shows	0.0006	1
4466	shred	shred	0.0139	1
4467	shreds	shreds	0.0024	1
4468	shrew	shrew	0.0299	1
4469	shrewd	shrewd	0.0171	1
4470	shriek	shriek	0.00500000000000001	1
4471	shrieked	shrieked	0.7563	1
4472	shrieks	shrieks	0.4501	1
4473	shrift	shrift	2.6294	1
4474	shrike	shrike	1.0508	1
4475	shrill	shrill	0.0312	1
4476	shrimp	shrimp	0.7322	1
4477	shrimp	shrimp	0.1027	1
4478	shrine	shrine	0.0029	1
4479	shrines	shrines	0.0142	1
4480	shrink	shrink	0.0145	1
4481	shrinks	shrinks	0.0784	1
4482	shrive	shrive	0.1358	1
4483	shroud	dead	7.3718	0
4484	shrub	shrub	0.0039	1
4485	shrubs	shrubs	0.0083	1
4486	shrug	shrug	0.001	1
4487	shrugged	shrugged	0.0143	1
4488	shrugs	shrug	0.8114	0
4489	shrunk	shrink	0.2838	0
4490	shuck	shuck	1.0759	1
4491	shun	shun	0.4552	1
4492	shunned	shunned	0.0168	1
4493	shuns	shuns	0.0266	1
4494	shunt	shunt	0.000900000000000001	1
4495	shunts	shunts	0.0023	1
4496	shush	shush	0.1119	1
4497	shut	shut	0.0166	1
4498	shut	shut	0.4796	1
4499	shuts	shuts	1.9183	1
4500	shy	shy	0.3227	1
4501	si	si	0.0576	1
4502	sib	sib	0.0165	1
4503	sick	sick	0.004	1
4504	side	side	0	1
4505	sides	sides	0	1
4506	siege	siege	0.3016	1
4507	sieve	sieve	0.0002	1
4508	sieves	sieves	0.0005	1
4509	sift	sift	0.098	1
4510	sifts	sifts	0.0438	1
4511	sigh	sigh	0.2233	1
4512	sighed	sighed	0.7454	1
4513	sighs	sighs	0.9572	1
4514	sight	sight	0.0001	1
4515	sights	sights	0.0074	1
4516	sign	sign	0	1
4517	signs	signs	0.0001	1
4518	silk	silk	0.0002	1
4519	silks	silks	0.000700000000000001	1
4520	sill	sill	0.3376	1
4521	sills	sills	0.0906	1
4522	silt	silt	0.0005	1
4523	silts	silts	0.0326	1
4524	sin	sin	0.0019	1
4525	since	since	0.0002	1
4526	sing	sing	0.0188	1
4527	singe	singe	0.1905	1
4528	sings	sings	0.0067	1
4529	sink	sink	0.101	1
4530	sinks	sinks	0.0014	1
4531	sins	sins	0.0307	1
4532	sioux	sioux	0.01	1
4533	sioux	sioux	0.9692	1
4534	sip	sip	0.092	1
4535	sipped	sipped	0.0053	1
4536	sips	sips	0.0831	1
4537	sir	sir	0.0016	1
4538	sire	do	1.0887	0
4539	sired	did	1.0001	0
4540	sires	dos	1.4364	0
4541	sirs	sirs	0.0537	1
4542	sis	sis	1.9044	1
4543	sit	sit	0.1338	1
4544	site	site	0.0001	1
4545	sites	sites	0.0025	1
4546	sits	sit	0.5254	0
4547	size	size	0.0296	1
4548	skate	skate	0.6258	1
4549	skates	skates	0.0292	1
4550	skeet	skeet	0.1067	1
4551	skeets	skeets	0.0027	1
4552	skein	skein	0.0191	1
4553	skep	live	9.1751	0
4554	sketch	sketch	0.0131	1
4555	skew	world	2.4122	0
4556	ski	ski	0.009	1
4557	skid	skid	0.106	1
4558	skids	skids	0.0436	1
4559	skies	skies	0.0005	1
4560	skiff	waft	14.9114	0
4561	skiffs	bricks	15.4343	0
4562	skill	skill	0.0035	1
4563	skills	skills	0.0014	1
4564	skim	skim	0.004	1
4565	skimmed	skimmed	0.0013	1
4566	skimp	act	4.6413	0
4567	skims	skims	0.0202	1
4568	skin	skin	0.0001	1
4569	skins	skins	0.0001	1
4570	skip	skip	0.0051	1
4571	skipped	skipped	0.0179	1
4572	skips	skips	0.2932	1
4573	skirt	skirt	0.0238	1
4574	skirts	skirts	0.1285	1
4575	skis	skis	0.0053	1
4576	skit	skit	0.6522	1
4577	skits	skits	0.462	1
4578	skive	skive	0.0005	1
4579	skulk	skulk	0.0007	1
4580	skulked	skulked	0.0004	1
4581	skulks	skulks	0.0003	1
4582	skull	skull	0.0151	1
4583	skulls	skulls	0.0003	1
4584	skunk	skunk	0.0056	1
4585	skunks	skunks	0.0081	1
4586	sky	sky	0.0145	1
4587	slab	slab	0.0277	1
4588	slabs	slabs	0.0615	1
4589	slack	slack	0.2444	1
4590	slacks	slack	1.0892	0
4591	slag	flag	1.7651	0
4592	slake	slake	0.0768	1
4593	slaked	slaked	1.2041	1
4594	slakes	slakes	0.7942	1
4595	slam	slam	0.0125	1
4596	slammed	slammed	0.1066	1
4597	slams	slams	0.0037	1
4598	slang	slang	0.0007	1
4599	slangs	slangs	0.0046	1
4600	slant	slant	0.0416	1
4601	slants	slants	0.1337	1
4602	slap	slap	2.6497	1
4603	slapped	slapped	0.2468	1
4604	slaps	slaps	0.6532	1
4605	slash	slash	0.6074	1
4606	slashed	slashed	0.2375	1
4607	slat	slat	0.3983	1
4608	slate	slate	0.2116	1
4609	slates	slates	0.0212	1
4610	slats	slats	0.6682	1
4611	slave	slave	0.2215	1
4612	slaves	slaves	0.6564	1
4613	slaw	slaw	3.7547	1
4614	slay	slay	0.4865	1
4615	slays	slays	0.1498	1
4616	sled	sled	2.2486	1
4617	sleek	sleek	1.0758	1
4618	sleep	sleep	0.0063	1
4619	sleeps	sleeps	0.4759	1
4620	sleet	sleet	0.3105	1
4621	sleets	snows	0.4651	0
4622	sleeve	sleeve	1.1458	1
4623	sleeves	sleeves	1.3016	1
4624	sleight	die	1.9522	0
4625	sleights	sleights	1.2044	1
4626	slept	slept	0.0137	1
4627	slew	slew	0.2748	1
4628	slice	slice	0.4271	1
4629	slick	slick	1.7392	1
4630	slid	slid	0.003	1
4631	slide	slide	0.0741	1
4632	slides	slides	0.5651	1
4633	slight	slight	0.0023	1
4634	slim	slim	0.8659	1
4635	slime	slime	1.251	1
4636	sling	sling	0.0249	1
4637	slings	slings	0.0195	1
4638	slink	slink	0.2387	1
4639	slinks	slinks	0.0273	1
4640	slip	slip	0.167	1
4641	slipped	slipped	0.0929	1
4642	slips	slips	0.0687	1
4643	slit	slit	0.0503	1
4644	slits	slits	0.0592	1
4645	slob	slob	0.0828	1
4646	slobs	slob	0.9427	0
4647	sloe	sloe	0.0298	1
4648	sloes	sloes	0.0902	1
4649	slog	slog	1.5694	1
4650	sloop	sloop	0.0877	1
4651	sloops	sloop	1.4619	0
4652	slop	slop	3.4662	1
4653	slope	slope	0.0015	1
4654	slopes	slopes	0.1375	1
4655	slopped	slopped	0.8723	1
4656	slops	slops	3.0893	1
4657	slosh	slosh	0.2785	1
4658	slot	slot	0.4284	1
4659	sloth	alms	4.6654	0
4660	slots	slots	0.7352	1
4661	slouch	cub	0.7614	0
4662	slough	slough	0.0774	1
4663	slow	slow	0.1683	1
4664	sludge	sludge	1.4845	1
4665	slug	slug	0.2039	1
4666	slugs	slugs	0.1736	1
4667	sluice	sluice	0.1312	1
4668	slum	slum	0.0004	1
4669	slump	slump	0.0205	1
4670	slumped	slumped	0.33	1
4671	slumps	slumps	0.00949999999999999	1
4672	slums	slums	0.0002	1
4673	slung	slung	0.0538	1
4674	slunk	slunk	1.4666	1
4675	slurp	slurp	0.2028	1
4676	slurped	slurped	0.5644	1
4677	slurps	slurps	0.5482	1
4678	slush	ink	1.5677	0
4679	slut	foe	4.6606	0
4680	sly	sly	0.1393	1
4681	smack	smack	0.031	1
4682	smacked	smacked	0.0246	1
4683	smacks	smack	0.7494	0
4684	small	small	0.0004	1
4685	smart	smart	0.6497	1
4686	smash	smash	0.028	1
4687	smashed	smashed	0.0023	1
4688	smear	smear	0.0117	1
4689	smears	smears	0.0152	1
4690	smell	smell	0.1298	1
4691	smelled	snuffed	0.9222	0
4692	smells	snuff	1.6422	0
4693	smile	smile	0.0014	1
4694	smiled	smiled	0.0134	1
4695	smiles	smiles	0.0042	1
4696	smirk	smirk	0.8532	1
4697	smirks	smirks	0.4888	1
4698	smite	smite	0.0358	1
4699	smites	smites	0.1792	1
4700	smith	smith	0.0121	1
4701	smiths	smiths	0.1183	1
4702	smock	smock	0.6209	1
4703	smocks	smocks	0.4428	1
4704	smog	smog	0.0013	1
4705	smogs	smogs	0.0743	1
4706	smoke	smoke	0.0016	1
4707	smokes	smokes	0.0003	1
4708	smooch	smooch	2.8938	1
4709	smooth	smooth	0.0827	1
4710	smote	alms	4.6558	0
4711	smudge	smudge	0.363	1
4712	smudged	smudged	0.0799	1
4713	smug	fluke	4.0364	0
4714	smut	smut	0.4539	1
4715	snack	snack	0.086	1
4716	snacks	snacks	0.1326	1
4717	snag	snag	0.043	1
4718	snagged	snagged	0.4286	1
4719	snags	snags	0.0813	1
4720	snail	snail	0.0175	1
4721	snails	snails	0.0268	1
4722	snake	snake	0.0723	1
4723	snakes	snakes	0.0179	1
4724	snap	snap	0.2223	1
4725	snapped	snapped	0.623	1
4726	snaps	snaps	0.4795	1
4727	snare	snare	0.1435	1
4728	snares	snares	0.0861	1
4729	snarl	snarl	0.0532	1
4730	snarled	snarled	0.0562	1
4731	snarls	snarls	0.0302	1
4732	snatch	snatch	0.2348	1
4733	snatched	snatched	0.1358	1
4734	sneak	sneak	0.1975	1
4735	sneaked	sneaked	0.1895	1
4736	sneaks	sneaks	0.3447	1
4737	sneer	sneer	0.0025	1
4738	sneered	sneered	1.2242	1
4739	sneers	sneers	0.0042	1
4740	sneeze	sneeze	0.6702	1
4741	sneezed	sneezed	0.313	1
4742	snick	alms	4.8743	0
4743	sniff	sniff	1.3611	1
4744	sniffed	sniffed	0.1257	1
4745	sniffs	sniffs	1.2704	1
4746	snip	snip	0.6152	1
4747	snipe	snipe	0.5788	1
4748	snips	snips	0.1568	1
4749	snob	snob	1.0472	1
4750	snobs	snob	2.2045	0
4751	snog	snog	2.8309	1
4752	snood	snood	0.6022	1
4753	snook	snook	0.0721	1
4754	snoop	snoop	0.401	1
4755	snooped	snooped	0.0162	1
4756	snoops	snoops	0.0457	1
4757	snoot	snoot	0.1052	1
4758	snoots	snoot	2.0633	0
4759	snooze	snooze	5.6899	1
4760	snore	snore	0.9258	1
4761	snort	snort	3.0418	1
4762	snot	snot	3.2466	1
4763	snout	snout	0.0729	1
4764	snouts	snouts	0.0161	1
4765	snow	snow	0.0036	1
4766	snows	snows	0.0028	1
4767	snub	snub	0.2185	1
4768	snubbed	snubbed	0.1472	1
4769	snubs	snub	0.6353	0
4770	snuff	snuff	0.1093	1
4771	snuffed	snuffed	0.3721	1
4772	snuffs	snuffs	0.0002	1
4773	snug	snug	0.9803	1
4774	so	so	0.0004	1
4775	soak	soak	0.0118	1
4776	soaked	soaked	0.0109	1
4777	soaks	soak	0.8226	0
4778	soap	soap	0.0041	1
4779	soaps	soaps	0.0378	1
4780	soar	soar	0.0188	1
4781	soared	soared	0.1563	1
4782	soars	soars	0.01	1
4783	sob	sob	0.4234	1
4784	sobs	sobs	0.2515	1
4785	sock	sock	0.002	1
4786	socks	socks	0.1159	1
4787	sod	sod	0.1253	1
4788	sods	sods	0.1313	1
4789	soft	soft	0.045	1
4790	soil	soil	0.0011	1
4791	soils	soils	0.4226	1
4792	sold	sold	0.0001	1
4793	sole	sole	0.0036	1
4794	solve	solve	0.0011	1
4795	some	some	0.0001	1
4796	son	son	0	1
4797	song	song	0.0013	1
4798	songs	songs	0.0002	1
4799	sons	sons	0.001	1
4800	soon	soon	0	1
4801	soot	soot	0.0951	1
4802	sooth	sooth	0.4454	1
4803	soothe	soothe	1.9397	1
4804	soothed	soothed	0.2592	1
4805	soothes	soothes	1.0902	1
4806	sooths	sooths	1.5985	1
4807	soots	soots	0.0212	1
4808	sop	sop	1.3058	1
4809	sops	sops	0.414	1
4810	sore	sore	0.1018	1
4811	sort	sort	0.0017	1
4812	sorts	sorts	0.0018	1
4813	sot	sot	0.1391	1
4814	sots	sots	0.7204	1
4815	sought	sought	0.0108	1
4816	soul	soul	0.0039	1
4817	souls	souls	0.0481	1
4818	sound	sound	0.0001	1
4819	sounds	sounds	0	1
4820	soup	soup	0.0004	1
4821	soups	soups	0.0044	1
4822	sour	sour	0.0943	1
4823	source	source	0.0004	1
4824	soured	soured	1.2335	1
4825	sours	sours	0.191	1
4826	souse	souse	0.7219	1
4827	south	south	0.0009	1
4828	sow	sow	1.1257	1
4829	soy	soy	0.3868	1
4830	soys	soys	0.0026	1
4831	spa	spa	0.8791	1
4832	space	space	0.0317	1
4833	spade	card	1.5714	0
4834	spades	cards	0.7274	0
4835	spam	spam	0.0688	1
4836	span	span	0.0024	1
4837	spank	spank	1.1013	1
4838	spans	spans	0.0005	1
4839	spar	spar	0.1139	1
4840	spare	spare	0.0031	1
4841	spared	spared	0.0549	1
4842	spares	spares	0.0005	1
4843	spark	spark	0.0029	1
4844	sparks	sparks	0.0013	1
4845	sparse	sparse	0.0094	1
4846	spas	spas	0.00720000000000001	1
4847	spat	spat	0.0458	1
4848	spate	spate	0.261	1
4849	spates	spates	0.0023	1
4850	spawn	spawn	0.0689	1
4851	spay	spay	0.1422	1
4852	speak	speak	0.0014	1
4853	speaks	speaks	0.0011	1
4854	spear	spear	0.0046	1
4855	spears	spears	0.000600000000000001	1
4856	speck	speck	0.0004	1
4857	specks	specks	0.0002	1
4858	speech	speech	0.0017	1
4859	speed	speed	0.0002	1
4860	speeds	speeds	0.0004	1
4861	spell	spell	0.0005	1
4862	spells	spells	0.0002	1
4863	spend	spend	0.0005	1
4864	spends	spends	0.001	1
4865	spent	spent	0.0025	1
4866	sperm	sperm	0.0006	1
4867	spew	spew	0.0113	1
4868	spewed	spewed	0.0106	1
4869	spews	spews	0.0191	1
4870	sphere	sphere	0	1
4871	spheres	spheres	0	1
4872	sphinx	sphinx	0.9007	1
4873	spice	spice	0.0012	1
4874	spies	spies	0.4978	1
4875	spike	spike	0.00839999999999999	1
4876	spikes	spikes	0.0004	1
4877	spill	spill	0.0119	1
4878	spilled	spilled	0.016	1
4879	spills	spills	0.0229	1
4880	spin	spin	0.0052	1
4881	spine	spine	0.171	1
4882	spines	spines	0.0147	1
4883	spins	spins	0.0533	1
4884	spire	spire	0.0009	1
4885	spires	spires	0.0023	1
4886	spit	spit	0.0542	1
4887	spite	spite	0.0026	1
4888	spites	spites	0.0214	1
4889	spits	spits	0.0118	1
4890	splash	splash	0.4494	1
4891	splashed	splashed	0.0067	1
4892	splay	splay	1.3808	1
4893	spleen	spleen	0.4254	1
4894	spleens	spleens	0.0808	1
4895	splice	splice	0.5764	1
4896	split	split	0.0046	1
4897	splodge	splodge	2.9461	1
4898	splotch	splotch	0.492	1
4899	splotched	splotched	0.0245	1
4900	splurge	splurge	0.1694	1
4901	spoil	spoil	0.001	1
4902	spoiled	spoiled	0.0053	1
4903	spoils	spoils	0.0011	1
4904	spoke	spoke	0.0017	1
4905	sponge	sponge	0.0001	1
4906	spoof	spoof	0.466	1
4907	spoofs	spoofs	1.343	1
4908	spook	spook	0.8359	1
4909	spooks	spooks	0.2555	1
4910	spool	spool	0.0011	1
4911	spools	spools	0.0097	1
4912	spoon	spoon	0.004	1
4913	spoons	spoons	0.0223	1
4914	spoor	stump	4.6594	0
4915	spore	spore	0.0001	1
4916	spores	spores	0.0002	1
4917	sport	sport	0.0003	1
4918	sports	sports	0.0003	1
4919	spot	spot	0.0001	1
4920	spots	spots	0.0004	1
4921	spouse	spouse	0.0022	1
4922	spout	spout	0.0074	1
4923	spouts	spouts	0.1171	1
4924	sprain	sprain	0.2071	1
4925	sprained	sprained	0.0016	1
4926	sprains	sprains	0.2777	1
4927	sprat	sprat	2.5504	1
4928	sprawl	sprawl	0.0045	1
4929	sprawled	sprawled	0.0402	1
4930	sprawls	sprawls	0.054	1
4931	spray	spray	0.0019	1
4932	sprays	sprays	0.0015	1
4933	spread	spread	0.0551	1
4934	spree	spree	0.105	1
4935	sprees	sprees	0.0848	1
4936	sprig	sprig	0.0014	1
4937	sprigs	sprigs	0.0029	1
4938	spring	spring	0.0097	1
4939	springs	springs	0.0181	1
4940	sprint	alms	3.6978	0
4941	sprit	sprit	0.3623	1
4942	sprite	sprite	0.0231	1
4943	sprites	sprites	0.1004	1
4944	sprout	sprout	0.004	1
4945	spruce	spruce	0.003	1
4946	spud	spud	0.9719	1
4947	spume	spume	0.6644	1
4948	spun	spun	0.4863	1
4949	spunk	spunk	1.7112	1
4950	spur	spur	0.0053	1
4951	spurn	spurn	1.0305	1
4952	spurned	spurned	0.0681	1
4953	spurns	spurns	0.0046	1
4954	spurs	spurs	0.0014	1
4955	spurt	spurt	0.0001	1
4956	spurts	spurts	0.0003	1
4957	spy	spy	0.7655	1
4958	squab	squab	5.9576	1
4959	squad	squads	1.4588	0
4960	squads	squads	0.1274	1
4961	squall	squall	0.1084	1
4962	squalls	gales	0.7067	0
4963	square	square	0.0028	1
4964	squares	squares	0.0029	1
4965	squash	squash	0.0478	1
4966	squash	squash	0.8566	1
4967	squat	squat	2.3608	1
4968	squaw	squaw	0.4069	1
4969	squawk	squawk	0.1835	1
4970	squaws	squaws	1.7023	1
4971	squeak	squeak	0.0456	1
4972	squeal	dare	4.0721	0
4973	squeeze	squeeze	0.2319	1
4974	squelch	squelch	0.5882	1
4975	squib	squib	0.9785	1
4976	squid	squid	0.4227	1
4977	squint	squint	0.0126	1
4978	squire	squire	0.0703	1
4979	squires	squires	0.1602	1
4980	squirm	quiz	4.7947	0
4981	squirt	squirt	1.4455	1
4982	stab	stab	0.0264	1
4983	stabs	stabs	0.0398	1
4984	stack	stack	0.0334	1
4985	stacked	stacked	0.0533	1
4986	stacks	stacks	0.0027	1
4987	staff	staff	0.0055	1
4988	staffs	staffs	0.5093	1
4989	stag	stag	0.0138	1
4990	stage	stage	0	1
4991	stags	stags	0.0044	1
4992	stain	stain	0.0003	1
4993	stained	stained	0.0007	1
4994	stains	stains	0.2163	1
4995	stair	stair	0.0495	1
4996	stairs	stairs	0.0041	1
4997	stake	stake	0.0037	1
4998	stakes	stakes	0.1107	1
4999	stale	stale	0.3129	1
5000	stalk	stalk	0.556	1
5001	stalked	stalked	0.0668	1
5002	stalks	stalks	0.5353	1
5003	stall	stall	0.0005	1
5004	stalls	stalls	0.01	1
5005	stamp	stamp	0.0005	1
5006	stamped	stamped	0.0028	1
5007	stamps	stamps	0.0004	1
5008	stance	stance	0.0507	1
5009	stand	stand	0.002	1
5010	stands	stands	0.0008	1
5011	staph	staph	0.511	1
5012	staphs	staphs	1.3103	1
5013	star	star	0.0002	1
5014	starch	starch	0.0002	1
5015	stare	stare	0.0417	1
5016	stared	stared	0.0688	1
5017	stares	stares	0.0561	1
5018	stark	stark	0.3812	1
5019	stars	stars	0.0003	1
5020	start	start	0.0005	1
5021	starts	starts	0.0015	1
5022	starve	starve	0.0059	1
5023	starved	starved	0.0098	1
5024	starves	starves	0.0108	1
5025	stash	stash	0.0693	1
5026	stashed	stashed	0.2128	1
5027	state	state	0.0039	1
5028	states	states	0.0002	1
5029	staunch	staunch	0.5608	1
5030	stave	stave	0.0718	1
5031	staved	staved	0.0981	1
5032	staves	staves	0.7348	1
5033	stay	stay	0.5063	1
5034	stayed	stayed	0.0314	1
5035	stays	stays	0.0054	1
5036	stead	stead	0.0032	1
5037	steads	steads	0.0033	1
5038	steak	steak	0.0412	1
5039	steaks	steaks	0.2096	1
5040	steal	steal	0.0751	1
5041	steals	steals	0.0449	1
5042	stealth	stealth	0.0107	1
5043	stealths	stealths	0.0301	1
5044	steam	steam	0.0328	1
5045	steams	steams	0.0172	1
5046	steed	dun	1.1143	0
5047	steeds	duns	1.3313	0
5048	steel	steel	0.001	1
5049	steels	steels	0	1
5050	steep	steep	0.0093	1
5051	steer	steer	0.0082	1
5052	steered	steered	0.00530000000000001	1
5053	steers	steers	0.0131	1
5054	stein	stein	0.7993	1
5055	steins	steins	0.0196	1
5056	stem	stem	0.0009	1
5057	stems	stems	0.0001	1
5058	stench	stench	0.0359	1
5059	step	step	0.0025	1
5060	steps	steps	0.0054	1
5061	stern	stern	0.3424	1
5062	stew	stew	0.2622	1
5063	stews	stews	0.9295	1
5064	stick	stick	0.0051	1
5065	sticks	sticks	0.0014	1
5066	stiff	stiff	0.0045	1
5067	stile	stile	0.3442	1
5068	still	still	0	1
5069	stilt	stilt	0.0015	1
5070	stilts	stilts	0.0102	1
5071	sting	sting	0.0009	1
5072	stings	stings	0.1148	1
5073	stink	stink	0.9475	1
5074	stinks	stink	3.3326	0
5075	stint	span	0.4947	0
5076	stints	spans	0.3101	0
5077	stir	stir	1.2827	1
5078	stirred	stirred	0.000900000000000001	1
5079	stirs	stirs	0.1303	1
5080	stitch	stitch	0.0444	1
5081	stoat	stoat	0.1493	1
5082	stock	stock	0.0001	1
5083	stocks	stocks	0.001	1
5084	stodge	stodge	0.0054	1
5085	stoke	stoke	0.0701	1
5086	stoked	stoked	0.4143	1
5087	stokes	stokes	0.3514	1
5088	stole	steal	0.6659	0
5089	stomp	stomp	0.0049	1
5090	stone	stone	0	1
5091	stones	stones	0.0002	1
5092	stood	stood	0.0005	1
5093	stool	stool	0.0057	1
5094	stools	stools	0.1015	1
5095	stoop	stoop	0.5111	1
5096	stooped	stooped	0.2171	1
5097	stoops	stoops	0.5743	1
5098	stop	stop	0.0086	1
5099	stopped	stopped	0.0018	1
5100	stops	stops	0.0018	1
5101	store	store	0.0004	1
5102	stores	stores	0.0013	1
5103	stork	stork	0.0101	1
5104	storks	storks	0.0159	1
5105	storm	storm	0	1
5106	storms	storms	0	1
5107	stoup	stoup	0.0411	1
5108	stout	stout	0.0036	1
5109	stove	stove	1.1432	1
5110	stoves	stoves	1.1994	1
5111	stow	stow	0.1792	1
5112	stowed	stowed	0.06	1
5113	stows	stows	0.2074	1
5114	straight	straight	0.0002	1
5115	strain	strain	0.0023	1
5116	strains	strains	0.0044	1
5117	strait	strait	0.2108	1
5118	straits	straits	0.0044	1
5119	strand	strand	0.0007	1
5120	strands	strands	0.0065	1
5121	strange	strange	0.001	1
5122	strap	strap	0.0131	1
5123	strapped	strapped	0.3028	1
5124	straps	straps	0.0023	1
5125	straw	straw	0.0001	1
5126	straws	straws	0.5292	1
5127	stray	stray	0.0407	1
5128	streak	chain	0.6421	0
5129	streaks	chains	0.6814	0
5130	stream	stream	0	1
5131	streams	streams	0	1
5132	street	street	0.0005	1
5133	streets	streets	0.0002	1
5134	strength	strength	0.0362	1
5135	strengths	strengths	0.0006	1
5136	stress	stress	0.0302	1
5137	stretch	stretch	0.0004	1
5138	stretched	stretched	0.0002	1
5139	strew	strew	1.9988	1
5140	strict	strict	0.0007	1
5141	stride	stride	0.0194	1
5142	strides	strides	0.0011	1
5143	strife	strife	0.1845	1
5144	strifes	strifes	0.2331	1
5145	strike	strike	0.0107	1
5146	strikes	strikes	0.0017	1
5147	string	string	0.0009	1
5148	strings	strings	0.0001	1
5149	strip	strip	0.3814	1
5150	stripe	stripe	0.0034	1
5151	stripes	stripes	0.0177	1
5152	strips	strips	0.1009	1
5153	strive	strive	0.0025	1
5154	strives	strives	0.000900000000000001	1
5155	stroke	stroke	0	1
5156	strokes	strokes	0	1
5157	stroll	stroll	0.1934	1
5158	strolled	strolled	0.4533	1
5159	strolls	strolls	0.0589	1
