Item	Word	Semantic_Output	Error_Score	Correct
4364	shahs	shah	0.8122	0
4365	shake	shake	0.0068	1
4366	shakes	shakes	0.0864	1
4367	shale	shale	0.4232	1
4368	shales	shales	0.0198	1
4369	shall	shall	0	1
4370	sham	sham	0.6619	1
4371	shame	shame	0.007	1
4372	shames	shames	0.0107	1
4373	shams	shams	1.2607	1
4374	shank	shank	0.0564	1
4375	shanks	shanks	0.2284	1
4376	shape	shape	0	1
4377	shapes	shapes	0	1
4378	shard	shard	0.0741	1
4379	shards	shards	0.1415	1
4380	share	share	0.0001	1
4381	shared	shared	0.0001	1
4382	shares	shares	0.001	1
4383	shark	shark	0.0007	1
4384	sharks	sharks	0.0005	1
4385	sharp	sharp	0.0102	1
4386	shave	shave	0.0059	1
4387	shaved	shaved	0.0119	1
4388	shaves	shaves	0.0012	1
4389	shawl	shawl	0.0068	1
4390	shawls	shawls	0.4054	1
4391	she	she	0.0002	1
4392	sheaf	sheaf	0.0015	1
4393	sheafs	sheafs	0.3405	1
4394	shear	strain	1.6421	0
4395	shears	shears	0.003	1
4396	sheath	sheath	0.5098	1
4397	sheathe	wrap	1.4503	0
4398	sheaths	sheaths	0.1447	1
4399	shed	shed	0.0443	1
4400	shed	shed	0.0064	1
4401	sheds	shed	0.9063	0
4402	sheen	sheen	0.0554	1
4403	sheens	sheens	0.0027	1
4404	sheep	sheep	0.0729	1
4405	sheep	sheep	0.0036	1
4406	sheer	sheer	0.1965	1
4407	sheet	sheet	0.0919	1
4408	sheets	foils	0.3271	0
4409	sheik	sheik	0.1472	1
4410	sheiks	sheiks	0.6986	1
4411	shelf	shelf	0.2117	1
4412	shell	shell	0.0109	1
4413	shells	shells	0.1827	1
4414	shelve	shelf	11.0003	0
4415	shelves	shelves	0.001	1
4416	sherd	shard	1.8085	0
4417	shew	alms	4.215	0
4418	shield	shield	0.0017	1
4419	shields	shields	0.0026	1
4420	shift	shift	0.0036	1
4421	shifts	shifts	0.0023	1
4422	shin	shin	0.5109	1
4423	shine	shine	0.0002	1
4424	shines	shines	0.019	1
4425	shins	shins	0.787	1
4426	ship	ship	0	1
4427	ships	ships	0	1
4428	shire	shire	0.3498	1
4429	shires	bronx	0.708	0
4430	shirk	shirk	0.1196	1
4431	shirked	shirked	0.0039	1
4432	shirks	shirks	0.0768	1
4433	shirr	shirr	0.5635	1
4434	shirt	shirt	0.0011	1
4435	shirts	shirts	0.1694	1
4436	shit	shit	0.5217	1
4437	shits	shits	0.386	1
4438	shoal	shoal	1.0196	1
4439	shoals	shoals	0.8529	1
4440	shoat	shoat	0.0063	1
4441	shoats	shoats	0.0809	1
4442	shock	shock	0.0096	1
4443	shocks	shocks	0.0011	1
4444	shoe	shoe	0.0001	1
4445	shoes	shoes	0.0011	1
4446	shone	shone	0.1211	1
4447	shoo	shoo	2.4206	1
4448	shook	shook	0.001	1
4449	shoot	shoot	0.0001	1
4450	shoots	shoots	0.1288	1
4451	shop	shop	0	1
4452	shops	shops	0.0002	1
4453	shore	shore	0.0009	1
4454	shores	shores	0.0058	1
4455	short	short	0.0001	1
4456	shot	shot	0.0044	1
4457	should	should	0.0004	1
4458	shout	shout	0.0003	1
4459	shouts	shouts	0.0005	1
4460	shove	shove	0.014	1
4461	shoved	shoved	0.0002	1
4462	shoves	shoves	0.0059	1
4463	show	show	0.0001	1
4464	showed	showed	0	1
4465	shows	shows	0	1
4466	shred	shred	0.006	1
4467	shreds	shred	0.5982	0
4468	shrew	shrew	0.0016	1
4469	shrewd	shrewd	0.0102	1
4470	shriek	shriek	0.0658	1
4471	shrieked	shrieked	0.0015	1
4472	shrieks	shrieks	0.4406	1
4473	shrift	alms	1.9847	0
4474	shrike	stork	2.14	0
4475	shrill	shrill	0.0011	1
4476	shrimp	shrimp	0.8309	1
4477	shrimp	shrimp	1.0239	1
4478	shrine	shrine	0.0329	1
4479	shrines	shrines	0.0274	1
4480	shrink	shrink	0.0194	1
4481	shrinks	shrinks	0.0301	1
4482	shrive	shrive	0.0187	1
4483	shroud	alms	4.922	0
4484	shrub	shrub	0.0053	1
4485	shrubs	shrubs	0.0003	1
4486	shrug	shrug	0.0012	1
4487	shrugged	shrugged	0.0005	1
4488	shrugs	shrugs	0.0056	1
4489	shrunk	shrunk	0.0231	1
4490	shuck	alms	3.5817	0
4491	shun	shun	0.0737	1
4492	shunned	shunned	0.0745	1
4493	shuns	shuns	0.3323	1
4494	shunt	shunt	0.1649	1
4495	shunts	shunts	0.1031	1
4496	shush	alms	7.3381	0
4497	shut	shut	0.0001	1
4498	shut	shut	0.9605	1
4499	shuts	shuts	0	1
4500	shy	shy	0	1
4501	si	si	0.0694	1
4502	sib	sib	0.8588	1
4503	sick	sick	0.3488	1
4504	side	side	0	1
4505	sides	sides	0.000900000000000002	1
4506	siege	siege	0.4994	1
4507	sieve	sieve	0.00680000000000001	1
4508	sieves	sieves	0.0049	1
4509	sift	sift	0.0014	1
4510	sifts	sifts	0.0138	1
4511	sigh	sigh	0.0329	1
4512	sighed	sighed	0	1
4513	sighs	sighs	0.8285	1
4514	sight	sight	0	1
4515	sights	sights	0.4491	1
4516	sign	sign	0.0064	1
4517	signs	signs	0	1
4518	silk	silk	0.0002	1
4519	silks	silks	0.0011	1
4520	sill	sill	0.3369	1
4521	sills	sill	0.4281	0
4522	silt	silt	0.0307	1
4523	silts	silts	0.0585	1
4524	sin	sin	0.0006	1
4525	since	since	0	1
4526	sing	sing	0	1
4527	singe	wreathe	2.5711	0
4528	sings	sings	0	1
4529	sink	sink	0.0001	1
4530	sinks	sinks	0	1
4531	sins	sins	0.0183	1
4532	sioux	sioux	0.074	1
4533	sioux	sioux	1.2099	1
4534	sip	sip	0.0033	1
4535	sipped	sipped	0.0003	1
4536	sips	sips	0.0092	1
4537	sir	sir	0.0081	1
4538	sire	sire	0.8699	1
4539	sired	sired	1.8895	1
4540	sires	sires	1.2046	1
4541	sirs	sirs	0.0197	1
4542	sis	sis	0.0622	1
4543	sit	sit	0	1
4544	site	site	0	1
4545	sites	site	0.4762	0
4546	sits	sits	0.0002	1
4547	size	size	1.4695	1
4548	skate	skate	0.0022	1
4549	skates	skates	0.0003	1
4550	skeet	skeet	0.0448	1
4551	skeets	skeets	0.9484	1
4552	skein	skein	0.189	1
4553	skep	skep	1.9184	1
4554	sketch	sketch	0.0005	1
4555	skew	skew	0.0958	1
4556	ski	ski	0.0359	1
4557	skid	slide	0.9653	0
4558	skids	slides	0.8501	0
4559	skies	skies	0	1
4560	skiff	skiff	0.0009	1
4561	skiffs	skiffs	0.0092	1
4562	skill	skill	0.0016	1
4563	skills	skills	0.0029	1
4564	skim	skim	0.0001	1
4565	skimmed	skimmed	0.0001	1
4566	skimp	skim	6.7952	0
4567	skims	skims	0.0009	1
4568	skin	skin	0	1
4569	skins	skins	0.0001	1
4570	skip	skip	0.0054	1
4571	skipped	skipped	0.11	1
4572	skips	skips	0.3495	1
4573	skirt	skirt	0.0004	1
4574	skirts	skirts	0.0051	1
4575	skis	skis	0.0016	1
4576	skit	skit	0.029	1
4577	skits	skits	0.3454	1
4578	skive	skive	0.6542	1
4579	skulk	skulk	0.0495	1
4580	skulked	skulked	0.0886	1
4581	skulks	skulks	1.0064	1
4582	skull	skull	0.0018	1
4583	skulls	skulls	0.003	1
4584	skunk	skunk	0.0006	1
4585	skunks	skunks	0.0003	1
4586	sky	sky	0.0011	1
4587	slab	slab	0.0002	1
4588	slabs	slabs	0.0046	1
4589	slack	slack	0.1707	1
4590	slacks	slack	0.673	0
4591	slag	slag	0.9996	1
4592	slake	sum	6.8989	0
4593	slaked	slaked	0.1788	1
4594	slakes	slakes	1.0409	1
4595	slam	slam	0.0073	1
4596	slammed	slammed	0.0349	1
4597	slams	slams	0.0083	1
4598	slang	slang	0.0049	1
4599	slangs	slangs	0.0613	1
4600	slant	slant	0.0001	1
4601	slants	slant	0.3138	0
4602	slap	slap	0.0005	1
4603	slapped	slapped	0.000400000000000001	1
4604	slaps	slaps	0.0101	1
4605	slash	slash	0.0009	1
4606	slashed	slashed	0.0068	1
4607	slat	slat	0.1176	1
4608	slate	slate	0.0015	1
4609	slates	slates	0.0296	1
4610	slats	slats	0.4501	1
4611	slave	slave	0.0002	1
4612	slaves	slaves	0.017	1
4613	slaw	slaw	0.0344	1
4614	slay	slay	0.0976	1
4615	slays	slay	1.1642	0
4616	sled	sled	0.0004	1
4617	sleek	sleek	0.0026	1
4618	sleep	sleep	0	1
4619	sleeps	sleeps	0.0126	1
4620	sleet	sleet	0.0002	1
4621	sleets	sleets	0.0147	1
4622	sleeve	sleeve	0.0118	1
4623	sleeves	sleeves	0.0202	1
4624	sleight	be	1.03	0
4625	sleights	sleights	0.7519	1
4626	slept	slept	0.0049	1
4627	slew	slew	0.0016	1
4628	slice	slice	0	1
4629	slick	slick	0.0014	1
4630	slid	slid	0.0004	1
4631	slide	slide	0.0021	1
4632	slides	slides	0.0065	1
4633	slight	slight	0	1
4634	slim	slim	0.0005	1
4635	slime	slime	0.0023	1
4636	sling	sling	0.0032	1
4637	slings	slings	0.0167	1
4638	slink	slink	0.309	1
4639	slinks	slinks	0.0927	1
4640	slip	slip	0.0102	1
4641	slipped	slipped	0.0961	1
4642	slips	slips	0.041	1
4643	slit	slit	0.0025	1
4644	slits	slits	0.0525	1
4645	slob	slob	0.1119	1
4646	slobs	slobs	0.162	1
4647	sloe	sloe	0.5819	1
4648	sloes	sloes	0.27	1
4649	slog	slog	0.1749	1
4650	sloop	sloop	0.0047	1
4651	sloops	sloop	0.4569	0
4652	slop	slop	0.00630000000000001	1
4653	slope	slope	0.0001	1
4654	slopes	slopes	0.0005	1
4655	slopped	slopped	0.0502	1
4656	slops	slops	0.287	1
4657	slosh	slosh	0.0182	1
4658	slot	slot	0.404	1
4659	sloth	sloth	0.713	1
4660	slots	slots	0.1379	1
4661	slouch	slouch	0.0248	1
4662	slough	slough	0.9681	1
4663	slow	slow	0.0447	1
4664	sludge	sludge	0.9576	1
4665	slug	slug	0.0143	1
4666	slugs	slugs	0.1536	1
4667	sluice	sluice	1.8643	1
4668	slum	slum	0.2075	1
4669	slump	slump	0.0049	1
4670	slumped	slumped	0.0005	1
4671	slumps	slump	0.7141	0
4672	slums	slums	0.3408	1
4673	slung	slung	0.0119	1
4674	slunk	slunk	0.1207	1
4675	slurp	slurp	1.0262	1
4676	slurped	slurped	0.0207	1
4677	slurps	slurps	0.814	1
4678	slush	slush	0.1038	1
4679	slut	slut	1.5612	1
4680	sly	sly	0.2141	1
4681	smack	smack	0.023	1
4682	smacked	smacked	0.0006	1
4683	smacks	smacks	0.2275	1
4684	small	small	0.0001	1
4685	smart	smart	0.0003	1
4686	smash	smash	0	1
4687	smashed	smashed	0.0148	1
4688	smear	smear	0.0074	1
4689	smears	smears	0.0005	1
4690	smell	smell	0.0001	1
4691	smelled	smelled	0.001	1
4692	smells	smells	0.0002	1
4693	smile	smile	0.0004	1
4694	smiled	smiled	0	1
4695	smiles	smiles	0.137	1
4696	smirk	smirk	0.0223	1
4697	smirks	smirks	0.0021	1
4698	smite	smite	0.0699	1
4699	smites	smites	1.1576	1
4700	smith	smith	0.0001	1
4701	smiths	smiths	0.0386	1
4702	smock	smock	0.5353	1
4703	smocks	smocks	0.5633	1
4704	smog	smog	0.0002	1
4705	smogs	smogs	0.0119	1
4706	smoke	smoke	0.0001	1
4707	smokes	smokes	0.0001	1
4708	smooch	smooch	0.4055	1
4709	smooth	smooth	0.0002	1
4710	smote	smite	1.2315	0
4711	smudge	smudge	0.0283	1
4712	smudged	smudged	0.02	1
4713	smug	sure	1.7468	0
4714	smut	smut	1.8892	1
4715	snack	snack	0.0046	1
4716	snacks	snacks	0.0057	1
4717	snag	snag	0.0105	1
4718	snagged	snagged	0.7289	1
4719	snags	snag	0.7262	0
4720	snail	snail	0.0001	1
4721	snails	snails	0.1525	1
4722	snake	snake	0.0012	1
4723	snakes	snakes	0.0004	1
4724	snap	snap	0.0074	1
4725	snapped	snapped	0.0026	1
4726	snaps	snaps	0.0041	1
4727	snare	snare	0.0004	1
4728	snares	snares	0.0002	1
4729	snarl	snarl	0.0001	1
4730	snarled	snarled	0.0002	1
4731	snarls	snarls	0.0082	1
4732	snatch	snatch	0.000800000000000001	1
4733	snatched	snatched	0.0009	1
4734	sneak	sneak	0.0095	1
4735	sneaked	sneaked	0.0001	1
4736	sneaks	sneaks	0.0465	1
4737	sneer	squint	0.548	0
4738	sneered	sneered	0.1397	1
4739	sneers	squint	1.5981	0
4740	sneeze	sneeze	0.0898	1
4741	sneezed	sneezed	0.0034	1
4742	snick	brick	8.3487	0
4743	sniff	sniff	0.000500000000000001	1
4744	sniffed	sniffed	0.0027	1
4745	sniffs	sniffs	0.000900000000000001	1
4746	snip	snip	0.0042	1
4747	snipe	snipe	0.0013	1
4748	snips	snips	0.0029	1
4749	snob	snob	0.0046	1
4750	snobs	snobs	0.0001	1
4751	snog	clone	9.1551	0
4752	snood	snood	1.0773	1
4753	snook	snook	0.5033	1
4754	snoop	snoop	0.0924	1
4755	snooped	snooped	0.013	1
4756	snoops	snoops	0.3368	1
4757	snoot	snoot	0.7364	1
4758	snoots	snoots	0.0334	1
4759	snooze	snooze	2.71	1
4760	snore	snore	0.0623	1
4761	snort	snort	0.6114	1
4762	snot	snot	0.0808	1
4763	snout	snout	0.0001	1
4764	snouts	snouts	0.0038	1
4765	snow	snow	0.0004	1
4766	snows	snow	0.8497	0
4767	snub	snub	0.0853	1
4768	snubbed	snubbed	0.0793	1
4769	snubs	snubs	0.0054	1
4770	snuff	snuff	0.0002	1
4771	snuffed	snuffed	0.0227	1
4772	snuffs	snuffs	0.0002	1
4773	snug	snug	0.0002	1
4774	so	so	0.0002	1
4775	soak	soak	0.0013	1
4776	soaked	soaked	0.0001	1
4777	soaks	soaks	0.0008	1
4778	soap	soap	0.0036	1
4779	soaps	soaps	0.0298	1
4780	soar	soar	0.001	1
4781	soared	soared	0	1
4782	soars	soar	0.9909	0
4783	sob	sob	0.001	1
4784	sobs	sobs	0.0026	1
4785	sock	sock	0.0034	1
4786	socks	socks	0.0104	1
4787	sod	sod	0.0134	1
4788	sods	sods	0.0361	1
4789	soft	soft	0.000500000000000001	1
4790	soil	soil	0	1
4791	soils	soil	0.3985	0
4792	sold	sold	0	1
4793	sole	sole	0.0036	1
4794	solve	solve	0.6566	1
4795	some	some	0.0158	1
4796	son	son	0.2038	1
4797	song	song	0.001	1
4798	songs	songs	0.0012	1
4799	sons	sons	0.0001	1
4800	soon	soon	0	1
4801	soot	soot	0.203	1
4802	sooth	sooth	2.7349	1
4803	soothe	soothe	0.0009	1
4804	soothed	soothed	0.0002	1
4805	soothes	soothes	0.6901	1
4806	sooths	sooths	0.5468	1
4807	soots	soots	0.7861	1
4808	sop	sop	1.1727	1
4809	sops	sops	0.3267	1
4810	sore	sore	0.0384	1
4811	sort	sort	0.0004	1
4812	sorts	sorts	0.0001	1
4813	sot	sot	1.1038	1
4814	sots	sot	0.6257	0
4815	sought	sought	0	1
4816	soul	soul	0.0001	1
4817	souls	souls	0.0028	1
4818	sound	sound	0	1
4819	sounds	sounds	0	1
4820	soup	soup	0.001	1
4821	soups	soups	0.0053	1
4822	sour	sour	0.0132	1
4823	source	source	0.0676	1
4824	soured	soured	0.0235	1
4825	sours	sours	0.0241	1
4826	souse	souse	1.1529	1
4827	south	south	0.0002	1
4828	sow	sow	0.0056	1
4829	soy	soy	0.0031	1
4830	soys	soy	0.6163	0
4831	spa	be	6.1098	0
4832	space	space	0.0056	1
4833	spade	spade	0.0746	1
4834	spades	spades	0.0136	1
4835	spam	wreathe	7.1527	0
4836	span	span	0.0015	1
4837	spank	alms	5.5889	0
4838	spans	spans	0.1188	1
4839	spar	spar	0.1307	1
4840	spare	spare	0.0003	1
4841	spared	spared	0.0052	1
4842	spares	spares	0.0362	1
4843	spark	spark	0.0008	1
4844	sparks	sparks	0.0014	1
4845	sparse	sparse	0.0859	1
4846	spas	bouts	4.8823	0
4847	spat	spat	0.0014	1
4848	spate	spate	0.4029	1
4849	spates	spates	0.2831	1
4850	spawn	spawn	1.3895	1
4851	spay	be	4.4845	0
4852	speak	speak	0.0001	1
4853	speaks	speaks	0.0017	1
4854	spear	spear	0	1
4855	spears	spears	0.0007	1
4856	speck	speck	0.0001	1
4857	specks	specks	0.0001	1
4858	speech	speech	0.0009	1
4859	speed	speed	0.0001	1
4860	speeds	speeds	0.0001	1
4861	spell	spell	0.0001	1
4862	spells	spells	0.0002	1
4863	spend	spend	0.0085	1
4864	spends	spends	0.2496	1
4865	spent	spent	0.0016	1
4866	sperm	sperm	0.0006	1
4867	spew	spew	0.0198	1
4868	spewed	spewed	0.0571	1
4869	spews	spew	1.3442	0
4870	sphere	sphere	0	1
4871	spheres	spheres	0.0001	1
4872	sphinx	sphinx	0.9442	1
4873	spice	spice	0.0001	1
4874	spies	spies	0.0005	1
4875	spike	spike	0.007	1
4876	spikes	spikes	0.1083	1
4877	spill	slop	1.4309	0
4878	spilled	spilled	0.0068	1
4879	spills	slops	2.1441	0
4880	spin	spin	0.0004	1
4881	spine	spine	0.0093	1
4882	spines	spines	0.019	1
4883	spins	spins	0.0018	1
4884	spire	spire	0.611	1
4885	spires	spires	0.0044	1
4886	spit	spit	0.0003	1
4887	spite	spite	0.0021	1
4888	spites	spites	0.0489	1
4889	spits	spits	0.0253	1
4890	splash	splash	0.0107	1
4891	splashed	splashed	0.0115	1
4892	splay	spread	2.2562	0
4893	spleen	spleen	0.0232	1
4894	spleens	spleen	0.9126	0
4895	splice	cord	4.3563	0
4896	split	split	0.0003	1
4897	splodge	splodge	0.6918	1
4898	splotch	splotch	0.8663	1
4899	splotched	splotched	0.0978	1
4900	splurge	splurge	0.0057	1
4901	spoil	spoil	0.001	1
4902	spoiled	spoiled	0.029	1
4903	spoils	spoils	0.0009	1
4904	spoke	spoke	0.0017	1
4905	sponge	sponge	0.002	1
4906	spoof	spoof	0.0008	1
4907	spoofs	spoofs	0.0003	1
4908	spook	spook	0.6807	1
4909	spooks	spooks	0.0187	1
4910	spool	spool	0	1
4911	spools	spools	0.00839999999999999	1
4912	spoon	spoon	0	1
4913	spoons	spoons	0.0001	1
4914	spoor	hint	11.2612	0
4915	spore	spore	0.0051	1
4916	spores	spores	0.0122	1
4917	sport	sport	0.0002	1
4918	sports	sports	0.00370000000000001	1
4919	spot	spot	0.0015	1
4920	spots	spots	0.00620000000000001	1
4921	spouse	clone	5.3437	0
4922	spout	spout	0.0004	1
4923	spouts	spout	0.9528	0
4924	sprain	sprain	0.7892	1
4925	sprained	sprained	0.7431	1
4926	sprains	sprain	1.6179	0
4927	sprat	coir	3.3062	0
4928	sprawl	sprawl	0.000500000000000001	1
4929	sprawled	sprawled	0.0091	1
4930	sprawls	sprawls	0.001	1
4931	spray	spray	0.0134	1
4932	sprays	sprays	0.0582	1
4933	spread	spread	0.0002	1
4934	spree	spree	2.2517	1
4935	sprees	sprees	1.4916	1
4936	sprig	sprig	0.0016	1
4937	sprigs	sprigs	0.0027	1
4938	spring	spring	0.0003	1
4939	springs	springs	0.007	1
4940	sprint	sprint	0.0066	1
4941	sprit	sprit	0.086	1
4942	sprite	sprite	0.0005	1
4943	sprites	sprites	0.0002	1
4944	sprout	sprout	0.006	1
4945	spruce	spruce	0.0009	1
4946	spud	alms	11.3369	0
4947	spume	spume	0.0541	1
4948	spun	spun	0.0079	1
4949	spunk	spunk	0.8718	1
4950	spur	spur	0.0008	1
4951	spurn	spurn	0.2058	1
4952	spurned	spurned	0.0583	1
4953	spurns	spurns	1.3992	1
4954	spurs	spurs	0.0475	1
4955	spurt	spurt	0	1
4956	spurts	spurts	0	1
4957	spy	spy	0.0146	1
4958	squab	hex	22.1346	0
4959	squad	squad	0.7915	1
4960	squads	squads	2.3068	1
4961	squall	squall	0.0345	1
4962	squalls	squalls	0.00499999999999999	1
4963	square	square	0	1
4964	squares	squares	0	1
4965	squash	squash	0.0325	1
4966	squash	squash	0.0008	1
4967	squat	sit	0.4135	0
4968	squaw	squaw	0.1864	1
4969	squawk	squawk	0.0025	1
4970	squaws	squaws	0.3612	1
4971	squeak	squeak	1.5332	1
4972	squeal	squeal	0.1054	1
4973	squeeze	squeeze	0.0198	1
4974	squelch	squelch	0.0181	1
4975	squib	squib	0.7353	1
4976	squid	squid	0.334	1
4977	squint	speak	1.0486	0
4978	squire	squire	0.2898	1
4979	squires	squires	0.1107	1
4980	squirm	spread	4.0461	0
4981	squirt	squirt	0.057	1
4982	stab	stab	0.1097	1
4983	stabs	stab	1.0611	0
4984	stack	stack	0.00889999999999999	1
4985	stacked	stacked	0.0003	1
4986	stacks	stacks	0.0191	1
4987	staff	staff	0.0289	1
4988	staffs	staffs	0.0441	1
4989	stag	stag	0.0188	1
4990	stage	stage	0.0029	1
4991	stags	stags	0.0418	1
4992	stain	stain	0.0017	1
4993	stained	stained	0.101	1
4994	stains	stains	0.0017	1
4995	stair	stair	0	1
4996	stairs	stairs	0	1
4997	stake	stake	0	1
4998	stakes	stakes	0.01	1
4999	stale	stale	0.0184	1
5000	stalk	stalk	0.0001	1
5001	stalked	stalked	0.0001	1
5002	stalks	stalks	0.0001	1
5003	stall	stall	0.0011	1
5004	stalls	stalls	0.0014	1
5005	stamp	stamp	0	1
5006	stamped	stamped	0	1
5007	stamps	stamps	0	1
5008	stance	stance	0.0005	1
5009	stand	stand	0	1
5010	stands	stands	0.0001	1
5011	staph	gaud	5.2016	0
5012	staphs	staphs	0.0618	1
5013	star	star	0	1
5014	starch	starch	0.0006	1
5015	stare	stare	0.0001	1
5016	stared	stared	0.0026	1
5017	stares	stares	0.0009	1
5018	stark	stark	0.0029	1
5019	stars	stars	0.000900000000000002	1
5020	start	start	0.0261	1
5021	starts	starts	0.0966	1
5022	starve	starve	0.001	1
5023	starved	starved	0.0013	1
5024	starves	starves	0.1232	1
5025	stash	stash	0.0179	1
5026	stashed	stashed	0.0203	1
5027	state	state	0.0001	1
5028	states	states	0	1
5029	staunch	alms	8.1154	0
5030	stave	stave	0.0018	1
5031	staved	staved	0	1
5032	staves	staves	0.00460000000000001	1
5033	stay	stay	0.0004	1
5034	stayed	stayed	0.0013	1
5035	stays	stays	0.0004	1
5036	stead	stead	0.0742	1
5037	steads	steads	0.3888	1
5038	steak	steak	0.0016	1
5039	steaks	steaks	0	1
5040	steal	steal	0.0004	1
5041	steals	steal	1.0858	0
5042	stealth	stealth	0.0496	1
5043	stealths	stealths	0.0855	1
5044	steam	steam	0.0001	1
5045	steams	steams	0.0003	1
5046	steed	steed	0.0147	1
5047	steeds	steeds	0.0043	1
5048	steel	steel	0.0065	1
5049	steels	steels	0.055	1
5050	steep	steep	0	1
5051	steer	steer	0.033	1
5052	steered	steered	0.0003	1
5053	steers	steers	0.0027	1
5054	stein	bin	7.6297	0
5055	steins	steins	0.7798	1
5056	stem	stem	0.0049	1
5057	stems	stems	0.0484	1
5058	stench	stench	2.7552	1
5059	step	step	0.0026	1
5060	steps	steps	0.004	1
5061	stern	stern	0.0003	1
5062	stew	stew	0.001	1
5063	stews	stews	0.2194	1
5064	stick	stick	0.00840000000000001	1
5065	sticks	sticks	0.0483	1
5066	stiff	stiff	0.0122	1
5067	stile	stile	0.0594	1
5068	still	still	0.0001	1
5069	stilt	stilt	0.1431	1
5070	stilts	stilts	0.0022	1
5071	sting	sting	0.0019	1
5072	stings	stings	0.0035	1
5073	stink	be	1.614	0
5074	stinks	was	1.6644	0
5075	stint	stint	0.005	1
5076	stints	stints	0.0047	1
5077	stir	stir	0.0075	1
5078	stirred	stirred	0.0002	1
5079	stirs	stirs	0.0416	1
5080	stitch	stitch	0.0878	1
5081	stoat	stoat	0.9067	1
5082	stock	stock	0.0006	1
5083	stocks	stocks	0.005	1
5084	stodge	paste	2.8488	0
5085	stoke	stoked	1.2443	0
5086	stoked	stoked	1.302	1
5087	stokes	stokes	0.763	1
5088	stole	stole	0.0021	1
5089	stomp	stomp	0.0006	1
5090	stone	stone	0	1
5091	stones	stones	0.0002	1
5092	stood	stood	0.0001	1
5093	stool	stool	0.0457	1
5094	stools	stools	0.0222	1
5095	stoop	stoop	0.0016	1
5096	stooped	stooped	0.0017	1
5097	stoops	stoops	0.0061	1
5098	stop	stop	0	1
5099	stopped	stopped	0	1
5100	stops	stops	0.0001	1
5101	store	store	0	1
5102	stores	stores	0.0001	1
5103	stork	stork	0.0249	1
5104	storks	storks	0.0015	1
5105	storm	storm	0	1
5106	storms	storms	0	1
5107	stoup	stoup	5.5758	1
5108	stout	stout	0.001	1
5109	stove	stove	0.0061	1
5110	stoves	stoves	0.166	1
5111	stow	stow	0.0019	1
5112	stowed	stowed	0.0035	1
5113	stows	stows	0.124	1
5114	straight	straight	0.0028	1
5115	strain	strain	0.094	1
5116	strains	strains	0.0086	1
5117	strait	strait	0.0572	1
5118	straits	straits	0.0209	1
5119	strand	strand	0.1211	1
5120	strands	strands	0.000500000000000001	1
5121	strange	strange	0.0008	1
5122	strap	strap	0.0346	1
5123	strapped	strapped	0.0036	1
5124	straps	straps	0.8448	1
5125	straw	straw	0.0004	1
5126	straws	straws	0.006	1
5127	stray	stray	0	1
5128	streak	streak	0.0011	1
5129	streaks	streaks	0.0005	1
5130	stream	stream	0.0001	1
5131	streams	streams	0.0079	1
5132	street	street	0.0225	1
5133	streets	streets	0.0004	1
5134	strength	strength	0.0144	1
5135	strengths	strengths	0.1681	1
5136	stress	stress	0.0003	1
5137	stretch	stretch	0.0598	1
5138	stretched	stretched	0.0002	1
5139	strew	spread	2.419	0
5140	strict	strict	0.0005	1
5141	stride	stride	0.0002	1
5142	strides	strides	0.0006	1
5143	strife	strife	0.4057	1
5144	strifes	strifes	0.5897	1
5145	strike	strike	0	1
5146	strikes	strikes	0.000400000000000001	1
5147	string	string	0.0001	1
5148	strings	strings	0.0008	1
5149	strip	strip	0.0272	1
5150	stripe	stripe	0.0011	1
5151	stripes	stripes	0.0104	1
5152	strips	strips	0.0006	1
5153	strive	strive	0.0132	1
5154	strives	strives	0.0034	1
5155	stroke	stroke	0	1
5156	strokes	strokes	0.001	1
5157	stroll	stroll	0.0144	1
5158	strolled	strolled	0.0045	1
5159	strolls	stroll	0.6186	0
5160	strong	strong	0.0002	1
5161	strop	strop	0.6249	1
5162	stropped	stropped	0.1591	1
5163	strops	strops	0.947	1
5164	strove	strove	0.0002	1
5165	struck	struck	0.0001	1
5166	strum	strum	3.0825	1
5167	strut	strut	0.0797	1
5168	stub	stub	0.001	1
5169	stubbed	stubbed	0.0021	1
5170	stubs	stubs	0.0126	1
5171	stuck	stuck	0.00639999999999999	1
5172	stud	stud	0.0009	1
5173	studs	studs	0.0003	1
5174	stuff	stuff	0.0025	1
5175	stuffs	stuffs	0.1663	1
5176	stump	stump	0.00649999999999999	1
5177	stumps	stumps	0.0041	1
5178	stun	stun	0.0017	1
5179	stung	stung	0.0052	1
5180	stunk	was	1.9608	0
5181	stunned	stunned	0.0018	1
5182	stuns	stun	0.7423	0
5183	stunt	stunt	0.0003	1
5184	stunts	stunts	0.0003	1
5185	sty	sty	0.0179	1
5186	style	style	0.0002	1
5187	styles	styles	0.0001	1
5188	suave	suave	0.1825	1
5189	sub	sub	0.0786	1
5190	subs	subs	0.0001	1
5191	such	such	0.0018	1
5192	suck	suck	0.0075	1
5193	sucked	sucked	0.0001	1
5194	sucks	sucks	0.0035	1
5195	suds	suds	0.0308	1
5196	sue	lure	1.3369	0
5197	sued	sued	0.9834	1
5198	suede	suede	0.0299	1
5199	suedes	suedes	0.076	1
5200	sues	sues	0.8959	1
5201	suit	suit	0.0016	1
5202	suite	suite	0.5705	1
5203	suites	suites	0.0023	1
5204	suits	suits	0.0001	1
5205	sulk	sulked	0.6221	0
